NodeLabel	Cluster	Type	AncLabel	Tree	UStage
A149.HMF10|Node451/0/24	5	LUG	A149.HMF10|Node451/0/24	A149.HMF10	 96-106|epidermis
A149.HMF10|Node453/86.6/100	24	LUG	A149.HMF10|Node453/86.6/100	A149.HMF10	 14-21|progenitors
A149.HMF10|Node430/0/99	4	LUG	A149.HMF10|Node430/0/99	A149.HMF10	 36-46|melanocytes
A149.HMF10|Node420/91/100	19	LUG	A149.HMF10|Node420/91/100	A149.HMF10	108-118|progenitors
A149.HMF10|Node380/78.6/98	27	LUG	A149.HMF10|Node380/78.6/98	A149.HMF10	108-118|periderm
A149.HMF10|Node381/80.5/96	27	Legacy	A149.HMF10|Node380/78.6/98	A149.HMF10	108-118|periderm
A149.HMF10|Node382/81.4/96	27	LUG	A149.HMF10|Node382/81.4/96	A149.HMF10	 84-94|periderm
A149.HMF10|Node391/80.5/100	27	LUG	A149.HMF10|Node391/80.5/100	A149.HMF10	108-118|periderm
A149.HMF10|Node396/71.2/100	4	LUG	A149.HMF10|Node396/71.2/100	A149.HMF10	108-118|retinal bipolar cells
A149.HMF10|Node398/95.7/100	34	LUG	A149.HMF10|Node398/95.7/100	A149.HMF10	108-118|vascular smooth muscle
A149.HMF10|Node399/85.2/100	34	LUG	A149.HMF10|Node399/85.2/100	A149.HMF10	108-118|vascular smooth muscle
A149.HMF10|Node400/92.1/100	6	LUG	A149.HMF10|Node400/92.1/100	A149.HMF10	120|stromal cells
A149.HMF10|Node408/0/59	22	LUG	A149.HMF10|Node408/0/59	A149.HMF10	  3-4|gastrula
A149.HMF10|Node410/90.2/79	13	LUG	A149.HMF10|Node410/90.2/79	A149.HMF10	 84-94|mesenchyme
A149.HMF10|Node414/91/90	3	LUG	A149.HMF10|Node414/91/90	A149.HMF10	120|neurons
A149.HMF10|Node80/92.1/99	17	LUG	A149.HMF10|Node80/92.1/99	A149.HMF10	108-118|periderm
A149.HMF10|Node83/0/57	28	LUG	A149.HMF10|Node83/0/57	A149.HMF10	 96-106|periderm
A149.HMF10|Node113/87.4/99	28	LUG	A149.HMF10|Node113/87.4/99	A149.HMF10	 96-106|periderm
A149.HMF10|Node93/0/99	28	LUG	A149.HMF10|Node93/0/99	A149.HMF10	108-118|periderm
A149.HMF10|Node97/0/31	28	LUG	A149.HMF10|Node97/0/31	A149.HMF10	 84-94|periderm
A149.HMF10|Node110/0/24	28	Legacy	A149.HMF10|Node97/0/31	A149.HMF10	 84-94|periderm
A149.HMF10|Node61/90.4/98	20	LUG	A149.HMF10|Node61/90.4/98	A149.HMF10	 48-58|pharyngeal arch
A149.HMF10|Node63/96.7/100	20	LUG	A149.HMF10|Node63/96.7/100	A149.HMF10	108-118|telencephalon
A149.HMF10|Node30/92.6/100	6	LUG	A149.HMF10|Node30/92.6/100	A149.HMF10	108-118|stromal cells
A149.HMF10|Node32/0/100	6	LUG	A149.HMF10|Node32/0/100	A149.HMF10	120|mural cell
A149.HMF10|Node35/82.7/100	13	LUG	A149.HMF10|Node35/82.7/100	A149.HMF10	120|pharyngeal arch
A149.HMF10|Node38/87.2/100	13	LUG	A149.HMF10|Node38/87.2/100	A149.HMF10	120|mesenchyme
A149.HMF10|Node41/78.8/100	14	LUG	A149.HMF10|Node41/78.8/100	A149.HMF10	 48-58|pharyngeal arch
A149.HMF10|Node42/77.6/100	23	LUG	A149.HMF10|Node42/77.6/100	A149.HMF10	 48-58|pharyngeal arch
A149.HMF10|Node44/78.4/93	4	LUG	A149.HMF10|Node44/78.4/93	A149.HMF10	 36-46|intestine
A149.HMF10|Node45/4.6/89	4	Legacy	A149.HMF10|Node44/78.4/93	A149.HMF10	 36-46|intestine
A149.HMF10|Node50/94.8/97	9	LUG	A149.HMF10|Node50/94.8/97	A149.HMF10	 84-94|ionocytes
A149.HMF10|Node55/80.4/98	7	LUG	A149.HMF10|Node55/80.4/98	A149.HMF10	 36-46|progenitors
A149.HMF10|Node56/78.6/100	2	LUG	A149.HMF10|Node56/78.6/100	A149.HMF10	108-118|epidermis
A149.HMF10|Node65/91.7/100	27	LUG	A149.HMF10|Node65/91.7/100	A149.HMF10	 96-106|periderm
A149.HMF10|Node131/77.6/36	27	LUG	A149.HMF10|Node131/77.6/36	A149.HMF10	 96-106|periderm
A149.HMF10|Node134/69.6/100	3	LUG	A149.HMF10|Node134/69.6/100	A149.HMF10	 84-94|neural crest
A149.HMF10|Node159/75.9/23	30	LUG	A149.HMF10|Node159/75.9/23	A149.HMF10	108-118|cerebellum
A149.HMF10|Node154/85.5/100	3	LUG	A149.HMF10|Node154/85.5/100	A149.HMF10	 84-94|optic tectum
A149.HMF10|Node156/0/100	3	LUG	A149.HMF10|Node156/0/100	A149.HMF10	 24-34|hindbrain
A149.HMF10|Node152/0/100	25	LUG	A149.HMF10|Node152/0/100	A149.HMF10	 36-46|epidermis
A149.HMF10|Node172/72.7/73	13	LUG	A149.HMF10|Node172/72.7/73	A149.HMF10	120|pharyngeal arch
A149.HMF10|Node166/0/99	13	LUG	A149.HMF10|Node166/0/99	A149.HMF10	108-118|pharyngeal arch
A149.HMF10|Node169/88.4/100	13	LUG	A149.HMF10|Node169/88.4/100	A149.HMF10	108-118|pharyngeal arch
A149.HMF10|Node170/84.4/100	13	LUG	A149.HMF10|Node170/84.4/100	A149.HMF10	120|pharyngeal arch
A149.HMF10|Node183/89.9/100	20	LUG	A149.HMF10|Node183/89.9/100	A149.HMF10	 48-58|progenitors
A149.HMF10|Node1107/83.7/38	11	LUG	A149.HMF10|Node1107/83.7/38	A149.HMF10	 36-46|progenitors
A149.HMF10|Node1110/0/78	11	LUG	A149.HMF10|Node1110/0/78	A149.HMF10	 60-70|photoreceptors
A149.HMF10|Node1111/78.3/99	27	LUG	A149.HMF10|Node1111/78.3/99	A149.HMF10	108-118|periderm
A149.HMF10|Node1815/99.3/100	24	LUG	A149.HMF10|Node1815/99.3/100	A149.HMF10	 48-58|retinal progenitors
A149.HMF10|Node1820/5.2/93	25	LUG	A149.HMF10|Node1820/5.2/93	A149.HMF10	  7-9|non-neural ectoderm
A149.HMF10|Node1824/0/100	4	LUG	A149.HMF10|Node1824/0/100	A149.HMF10	 36-46|granulocytes
A149.HMF10|Node1828/0/88	4	Legacy	A149.HMF10|Node1824/0/100	A149.HMF10	 36-46|granulocytes
A149.HMF10|Node1834/0/77	4	LUG	A149.HMF10|Node1834/0/77	A149.HMF10	 36-46|granulocytes
A149.HMF10|Node1875/92.3/100	11	LUG	A149.HMF10|Node1875/92.3/100	A149.HMF10	 48-58|retinal ganglion cells
A149.HMF10|Node1877/83.5/96	5	LUG	A149.HMF10|Node1877/83.5/96	A149.HMF10	 60-70|liver
A149.HMF10|Node1886/0/43	5	LUG	A149.HMF10|Node1886/0/43	A149.HMF10	 60-70|liver
A149.HMF10|Node1868/60.9/90	14	LUG	A149.HMF10|Node1868/60.9/90	A149.HMF10	 48-58|progenitors
A149.HMF10|Node1869/90.5/100	6	LUG	A149.HMF10|Node1869/90.5/100	A149.HMF10	108-118|stromal cells
A149.HMF10|Node1870/80.2/100	5	LUG	A149.HMF10|Node1870/80.2/100	A149.HMF10	 60-70|liver
A149.HMF10|Node1855/0/74	32	LUG	A149.HMF10|Node1855/0/74	A149.HMF10	 36-46|progenitors
A149.HMF10|Node1858/98.6/99	14	LUG	A149.HMF10|Node1858/98.6/99	A149.HMF10	 60-70|progenitors
A149.HMF10|Node1859/83.8/100	6	LUG	A149.HMF10|Node1859/83.8/100	A149.HMF10	108-118|progenitors
A149.HMF10|Node1894/0/99	32	LUG	A149.HMF10|Node1894/0/99	A149.HMF10	 48-58|progenitors
A149.HMF10|Node1895/78.5/100	32	Legacy	A149.HMF10|Node1894/0/99	A149.HMF10	 48-58|progenitors
A149.HMF10|Node1898/76.1/100	32	LUG	A149.HMF10|Node1898/76.1/100	A149.HMF10	 48-58|retinal ganglion cells
A149.HMF10|Node1899/77.3/99	27	LUG	A149.HMF10|Node1899/77.3/99	A149.HMF10	 96-106|periderm
A149.HMF10|Node1902/64.2/100	27	LUG	A149.HMF10|Node1902/64.2/100	A149.HMF10	 96-106|periderm
A149.HMF10|Node1903/92.6/100	27	LUG	A149.HMF10|Node1903/92.6/100	A149.HMF10	 96-106|periderm
A149.HMF10|Node1904/97.6/100	27	LUG	A149.HMF10|Node1904/97.6/100	A149.HMF10	 96-106|periderm
A149.HMF10|Node1909/90.5/100	27	LUG	A149.HMF10|Node1909/90.5/100	A149.HMF10	 84-94|periderm
A149.HMF9|Node47/91/100	27	LUG	A149.HMF9|Node47/91/100	A149.HMF9	108-118|periderm
A149.HMF9|Node48/16.1/98	27	LUG	A149.HMF9|Node48/16.1/98	A149.HMF9	 96-106|periderm
A149.HMF9|Node54/75.9/99	27	LUG	A149.HMF9|Node54/75.9/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node58/91.4/100	27	LUG	A149.HMF9|Node58/91.4/100	A149.HMF9	108-118|periderm
A149.HMF9|Node14/0/50	5	LUG	A149.HMF9|Node14/0/50	A149.HMF9	 60-70|liver
A149.HMF9|Node15/75.3/99	5	LUG	A149.HMF9|Node15/75.3/99	A149.HMF9	 60-70|liver
A149.HMF9|Node19/0/33	5	LUG	A149.HMF9|Node19/0/33	A149.HMF9	 60-70|liver
A149.HMF9|Node23/87.6/91	23	LUG	A149.HMF9|Node23/87.6/91	A149.HMF9	 72-82|neurons
A149.HMF9|Node24/83.1/100	22	LUG	A149.HMF9|Node24/83.1/100	A149.HMF9	 72-82|neurons
A149.HMF9|Node26/0/63	22	LUG	A149.HMF9|Node26/0/63	A149.HMF9	 72-82|neurons
A149.HMF9|Node27/0/99	24	LUG	A149.HMF9|Node27/0/99	A149.HMF9	 96-106|neurons
A149.HMF9|Node36/92.2/100	25	LUG	A149.HMF9|Node36/92.2/100	A149.HMF9	 48-58|progenitors
A149.HMF9|Node37/76.1/64	3	LUG	A149.HMF9|Node37/76.1/64	A149.HMF9	 36-46|vasculature
A149.HMF9|Node42/78.7/48	2	LUG	A149.HMF9|Node42/78.7/48	A149.HMF9	  7-9|ectoderm
A149.HMF9|Node43/90.7/100	2	LUG	A149.HMF9|Node43/90.7/100	A149.HMF9	 10-12|non-neural ectoderm
A149.HMF9|Node1692/91.4/100	17	LUG	A149.HMF9|Node1692/91.4/100	A149.HMF9	 14-21|diencephalon
A149.HMF9|Node1696/78.6/100	27	LUG	A149.HMF9|Node1696/78.6/100	A149.HMF9	 96-106|periderm
A149.HMF9|Node1598/75.9/100	20	LUG	A149.HMF9|Node1598/75.9/100	A149.HMF9	 48-58|pharyngeal arch
A149.HMF9|Node1603/88.7/100	14	LUG	A149.HMF9|Node1603/88.7/100	A149.HMF9	 84-94|xanthophores
A149.HMF9|Node1604/95.9/100	11	LUG	A149.HMF9|Node1604/95.9/100	A149.HMF9	 36-46|slow muscle
A149.HMF9|Node1606/55/99	20	LUG	A149.HMF9|Node1606/55/99	A149.HMF9	 48-58|pharyngeal arch
A149.HMF9|Node1607/96.7/100	20	LUG	A149.HMF9|Node1607/96.7/100	A149.HMF9	 48-58|pharyngeal arch
A149.HMF9|Node1609/75.7/98	6	LUG	A149.HMF9|Node1609/75.7/98	A149.HMF9	 84-94|fin mesenchyme
A149.HMF9|Node1613/93.6/100	6	LUG	A149.HMF9|Node1613/93.6/100	A149.HMF9	 84-94|fin mesenchyme
A149.HMF9|Node1669/97.5/100	3	LUG	A149.HMF9|Node1669/97.5/100	A149.HMF9	108-118|vasculature
A149.HMF9|Node1670/89.8/100	3	Legacy	A149.HMF9|Node1669/97.5/100	A149.HMF9	108-118|vasculature
A149.HMF9|Node1641/67.6/96	2	LUG	A149.HMF9|Node1641/67.6/96	A149.HMF9	 36-46|epidermis
A149.HMF9|Node1644/76.4/100	2	LUG	A149.HMF9|Node1644/76.4/100	A149.HMF9	 36-46|epidermis
A149.HMF9|Node1646/0/100	2	LUG	A149.HMF9|Node1646/0/100	A149.HMF9	 36-46|epidermis
A149.HMF9|Node1661/0/98	6	LUG	A149.HMF9|Node1661/0/98	A149.HMF9	108-118|pharyngeal arch
A149.HMF9|Node1674/77.3/100	28	LUG	A149.HMF9|Node1674/77.3/100	A149.HMF9	 84-94|periderm
A149.HMF9|Node1676/92.8/100	28	LUG	A149.HMF9|Node1676/92.8/100	A149.HMF9	 84-94|periderm
A149.HMF9|Node1679/0/99	27	LUG	A149.HMF9|Node1679/0/99	A149.HMF9	 84-94|periderm
A149.HMF9|Node1683/78.4/42	27	LUG	A149.HMF9|Node1683/78.4/42	A149.HMF9	 96-106|periderm
A149.HMF9|Node1501/79.6/92	25	LUG	A149.HMF9|Node1501/79.6/92	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1515/0/44	25	Legacy	A149.HMF9|Node1501/79.6/92	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1519/71.5/100	25	Legacy	A149.HMF9|Node1501/79.6/92	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1503/83/99	12	LUG	A149.HMF9|Node1503/83/99	A149.HMF9	 14-21|progenitors
A149.HMF9|Node1505/85.9/100	12	Legacy	A149.HMF9|Node1503/83/99	A149.HMF9	 14-21|progenitors
A149.HMF9|Node1507/84.8/100	12	LUG	A149.HMF9|Node1507/84.8/100	A149.HMF9	 36-46|epidermis
A149.HMF9|Node1545/0/38	27	LUG	A149.HMF9|Node1545/0/38	A149.HMF9	 96-106|periderm
A149.HMF9|Node1463/2.6/98	27	LUG	A149.HMF9|Node1463/2.6/98	A149.HMF9	120|periderm
A149.HMF9|Node1471/0/85	20	LUG	A149.HMF9|Node1471/0/85	A149.HMF9	 48-58|pharyngeal arch
A149.HMF9|Node1473/94.5/100	21	LUG	A149.HMF9|Node1473/94.5/100	A149.HMF9	 60-70|progenitors
A149.HMF9|Node1447/97/100	1	LUG	A149.HMF9|Node1447/97/100	A149.HMF9	108-118|periderm
A149.HMF9|Node1453/0/63	1	LUG	A149.HMF9|Node1453/0/63	A149.HMF9	 84-94|neurons
A149.HMF9|Node1489/85.6/99	25	LUG	A149.HMF9|Node1489/85.6/99	A149.HMF9	 36-46|epidermis
A149.HMF9|Node1404/87.3/87	1	LUG	A149.HMF9|Node1404/87.3/87	A149.HMF9	 48-58|neurons
A149.HMF9|Node1406/50/79	9	LUG	A149.HMF9|Node1406/50/79	A149.HMF9	  7-9|ventral marginal mesoderm
A149.HMF9|Node1408/0/87	24	LUG	A149.HMF9|Node1408/0/87	A149.HMF9	120|olfactory receptor neurons
A149.HMF9|Node1413/83.1/100	24	LUG	A149.HMF9|Node1413/83.1/100	A149.HMF9	120|olfactory receptor neurons
A149.HMF9|Node1415/85.7/100	9	LUG	A149.HMF9|Node1415/85.7/100	A149.HMF9	  7-9|ectoderm
A149.HMF9|Node1416/95.4/100	9	LUG	A149.HMF9|Node1416/95.4/100	A149.HMF9	108-118|ionocytes
A149.HMF9|Node1426/86.4/100	2	LUG	A149.HMF9|Node1426/86.4/100	A149.HMF9	 36-46|epidermis
A149.HMF9|Node1548/81/100	11	LUG	A149.HMF9|Node1548/81/100	A149.HMF9	 72-82|oligodendrocytes
A149.HMF9|Node1551/91.6/100	11	Legacy	A149.HMF9|Node1548/81/100	A149.HMF9	 72-82|oligodendrocytes
A149.HMF9|Node1552/69.3/100	12	LUG	A149.HMF9|Node1552/69.3/100	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1553/94.8/100	1	LUG	A149.HMF9|Node1553/94.8/100	A149.HMF9	 60-70|neurons
A149.HMF9|Node110/81.3/99	27	LUG	A149.HMF9|Node110/81.3/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node114/95.6/100	27	Legacy	A149.HMF9|Node110/81.3/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node115/89/100	4	LUG	A149.HMF9|Node115/89/100	A149.HMF9	 14-21|presomitic mesoderm
A149.HMF9|Node125/76.1/51	19	LUG	A149.HMF9|Node125/76.1/51	A149.HMF9	120|retinal bipolar cells
A149.HMF9|Node128/34.8/93	19	Legacy	A149.HMF9|Node125/76.1/51	A149.HMF9	120|retinal bipolar cells
A149.HMF9|Node129/84.3/100	5	LUG	A149.HMF9|Node129/84.3/100	A149.HMF9	108-118|neurons
A149.HMF9|Node130/84/100	5	Legacy	A149.HMF9|Node129/84.3/100	A149.HMF9	108-118|neurons
A149.HMF9|Node93/0/75	20	LUG	A149.HMF9|Node93/0/75	A149.HMF9	 48-58|pharyngeal arch
A149.HMF9|Node94/64/78	20	LUG	A149.HMF9|Node94/64/78	A149.HMF9	 48-58|pharyngeal arch
A149.HMF9|Node135/78.7/69	25	LUG	A149.HMF9|Node135/78.7/69	A149.HMF9	  7-9|non-neural ectoderm
A149.HMF9|Node137/80.8/61	25	Legacy	A149.HMF9|Node135/78.7/69	A149.HMF9	  7-9|non-neural ectoderm
A149.HMF9|Node83/100/100	3	LUG	A149.HMF9|Node83/100/100	A149.HMF9	 48-58|neurons
A149.HMF9|Node157/94/100	27	LUG	A149.HMF9|Node157/94/100	A149.HMF9	108-118|periderm
A149.HMF9|Node161/99.8/100	23	LUG	A149.HMF9|Node161/99.8/100	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1278/75.6/93	35	LUG	A149.HMF9|Node1278/75.6/93	A149.HMF9	  5-6|blastomeres
A149.HMF9|Node1279/88.6/99	28	LUG	A149.HMF9|Node1279/88.6/99	A149.HMF9	 84-94|periderm
A149.HMF9|Node1292/85/98	28	Legacy	A149.HMF9|Node1279/88.6/99	A149.HMF9	 84-94|periderm
A149.HMF9|Node1295/79.4/93	35	LUG	A149.HMF9|Node1295/79.4/93	A149.HMF9	 48-58|progenitors
A149.HMF9|Node1339/91.4/100	35	LUG	A149.HMF9|Node1339/91.4/100	A149.HMF9	 48-58|progenitors
A149.HMF9|Node1297/87.3/94	28	LUG	A149.HMF9|Node1297/87.3/94	A149.HMF9	 84-94|periderm
A149.HMF9|Node1298/85.1/99	28	LUG	A149.HMF9|Node1298/85.1/99	A149.HMF9	 84-94|periderm
A149.HMF9|Node1300/79.5/34	28	Legacy	A149.HMF9|Node1298/85.1/99	A149.HMF9	 84-94|periderm
A149.HMF9|Node1301/85/33	28	LUG	A149.HMF9|Node1301/85/33	A149.HMF9	 96-106|periderm
A149.HMF9|Node1314/21.4/86	28	LUG	A149.HMF9|Node1314/21.4/86	A149.HMF9	 96-106|periderm
A149.HMF9|Node1320/0/99	28	LUG	A149.HMF9|Node1320/0/99	A149.HMF9	108-118|periderm
A149.HMF9|Node1326/78.7/95	35	Legacy	A149.HMF9|Node1295/79.4/93	A149.HMF9	 48-58|progenitors
A149.HMF9|Node1327/90.9/96	35	LUG	A149.HMF9|Node1327/90.9/96	A149.HMF9	108-118|periderm
A149.HMF9|Node1328/74.2/96	28	LUG	A149.HMF9|Node1328/74.2/96	A149.HMF9	108-118|periderm
A149.HMF9|Node1329/97.3/100	28	LUG	A149.HMF9|Node1329/97.3/100	A149.HMF9	120|periderm
A149.HMF9|Node1336/0/100	35	LUG	A149.HMF9|Node1336/0/100	A149.HMF9	 96-106|xanthophores
A149.HMF9|Node1338/85/100	35	Legacy	A149.HMF9|Node1336/0/100	A149.HMF9	 96-106|xanthophores
A149.HMF9|Node1341/87.3/99	28	LUG	A149.HMF9|Node1341/87.3/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node1358/93.6/100	28	LUG	A149.HMF9|Node1358/93.6/100	A149.HMF9	 96-106|periderm
A149.HMF9|Node1219/75/92	14	LUG	A149.HMF9|Node1219/75/92	A149.HMF9	  5-6|gastrula
A149.HMF9|Node1220/30.3/97	14	LUG	A149.HMF9|Node1220/30.3/97	A149.HMF9	  5-6|gastrula
A149.HMF9|Node1223/28.8/99	14	Legacy	A149.HMF9|Node1220/30.3/97	A149.HMF9	  5-6|gastrula
A149.HMF9|Node1224/97.6/100	21	LUG	A149.HMF9|Node1224/97.6/100	A149.HMF9	 60-70|optic tectum
A149.HMF9|Node1225/97.8/100	5	LUG	A149.HMF9|Node1225/97.8/100	A149.HMF9	 96-106|liver
A149.HMF9|Node1198/99.7/100	3	LUG	A149.HMF9|Node1198/99.7/100	A149.HMF9	108-118|vasculature
A149.HMF9|Node1211/36.9/99	27	LUG	A149.HMF9|Node1211/36.9/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node1217/84.8/100	17	LUG	A149.HMF9|Node1217/84.8/100	A149.HMF9	108-118|exocrine pancreas
A149.HMF9|Node1137/93.6/100	22	LUG	A149.HMF9|Node1137/93.6/100	A149.HMF9	 14-21|progenitors
A149.HMF9|Node1144/79/89	25	LUG	A149.HMF9|Node1144/79/89	A149.HMF9	 14-21|progenitors
A149.HMF9|Node1146/98.4/100	9	LUG	A149.HMF9|Node1146/98.4/100	A149.HMF9	 60-70|pinealocytes
A149.HMF9|Node1147/85.9/99	9	LUG	A149.HMF9|Node1147/85.9/99	A149.HMF9	 60-70|pinealocytes
A149.HMF9|Node1158/89.1/100	15	LUG	A149.HMF9|Node1158/89.1/100	A149.HMF9	 96-106|neurons
A149.HMF9|Node1161/0/34	15	LUG	A149.HMF9|Node1161/0/34	A149.HMF9	 96-106|neurons
A149.HMF9|Node1177/97.8/100	15	LUG	A149.HMF9|Node1177/97.8/100	A149.HMF9	 96-106|neurons
A149.HMF9|Node1166/83/99	15	LUG	A149.HMF9|Node1166/83/99	A149.HMF9	 96-106|neurons
A149.HMF9|Node1171/0/85	14	LUG	A149.HMF9|Node1171/0/85	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1173/91.2/100	15	LUG	A149.HMF9|Node1173/91.2/100	A149.HMF9	 96-106|neurons
A149.HMF9|Node1175/85.1/100	15	LUG	A149.HMF9|Node1175/85.1/100	A149.HMF9	 96-106|neurons
A149.HMF9|Node1178/67.2/97	15	LUG	A149.HMF9|Node1178/67.2/97	A149.HMF9	 96-106|neurons
A149.HMF9|Node1179/94.7/100	5	LUG	A149.HMF9|Node1179/94.7/100	A149.HMF9	 84-94|liver
A149.HMF9|Node1191/99.8/100	13	LUG	A149.HMF9|Node1191/99.8/100	A149.HMF9	120|pharyngeal arch
A149.HMF9|Node1272/100/100	7	LUG	A149.HMF9|Node1272/100/100	A149.HMF9	 84-94|hindbrain
A149.HMF9|Node1260/93.1/100	14	LUG	A149.HMF9|Node1260/93.1/100	A149.HMF9	 14-21|progenitors
A149.HMF9|Node1261/91/100	14	Legacy	A149.HMF9|Node1260/93.1/100	A149.HMF9	 14-21|progenitors
A149.HMF9|Node1263/98.6/99	27	LUG	A149.HMF9|Node1263/98.6/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node1233/74.9/76	9	LUG	A149.HMF9|Node1233/74.9/76	A149.HMF9	 72-82|neurons
A149.HMF9|Node1235/44.5/62	30	LUG	A149.HMF9|Node1235/44.5/62	A149.HMF9	120|neurons
A149.HMF9|Node1240/65/43	1	LUG	A149.HMF9|Node1240/65/43	A149.HMF9	 36-46|progenitors
A149.HMF9|Node1241/16.3/48	30	LUG	A149.HMF9|Node1241/16.3/48	A149.HMF9	120|retinal bipolar cells
A149.HMF9|Node1242/81/49	30	LUG	A149.HMF9|Node1242/81/49	A149.HMF9	120|retinal bipolar cells
A149.HMF9|Node1243/5.8/46	1	LUG	A149.HMF9|Node1243/5.8/46	A149.HMF9	 48-58|neurons
A149.HMF9|Node1246/75/98	9	LUG	A149.HMF9|Node1246/75/98	A149.HMF9	 60-70|photoreceptors
A149.HMF9|Node1247/96.3/100	9	LUG	A149.HMF9|Node1247/96.3/100	A149.HMF9	 60-70|photoreceptors
A149.HMF9|Node548/68.8/35	6	LUG	A149.HMF9|Node548/68.8/35	A149.HMF9	 84-94|pharyngeal arch
A149.HMF9|Node563/75.4/98	6	Legacy	A149.HMF9|Node548/68.8/35	A149.HMF9	 84-94|pharyngeal arch
A149.HMF9|Node565/97.6/100	13	LUG	A149.HMF9|Node565/97.6/100	A149.HMF9	 60-70|fin mesenchyme
A149.HMF9|Node552/65.9/92	6	LUG	A149.HMF9|Node552/65.9/92	A149.HMF9	 84-94|pharyngeal arch
A149.HMF9|Node553/68/99	6	Legacy	A149.HMF9|Node552/65.9/92	A149.HMF9	 84-94|pharyngeal arch
A149.HMF9|Node573/78.2/78	25	LUG	A149.HMF9|Node573/78.2/78	A149.HMF9	 48-58|midbrain
A149.HMF9|Node575/71.4/100	25	Legacy	A149.HMF9|Node573/78.2/78	A149.HMF9	 48-58|midbrain
A149.HMF9|Node577/74.3/99	25	LUG	A149.HMF9|Node577/74.3/99	A149.HMF9	 48-58|midbrain
A149.HMF9|Node578/89.5/100	27	LUG	A149.HMF9|Node578/89.5/100	A149.HMF9	 96-106|periderm
A149.HMF9|Node580/0/54	27	LUG	A149.HMF9|Node580/0/54	A149.HMF9	 96-106|periderm
A149.HMF9|Node587/89.1/100	25	LUG	A149.HMF9|Node587/89.1/100	A149.HMF9	 48-58|neurons
A149.HMF9|Node588/77.4/100	25	LUG	A149.HMF9|Node588/77.4/100	A149.HMF9	 48-58|neurons
A149.HMF9|Node589/92.5/99	27	LUG	A149.HMF9|Node589/92.5/99	A149.HMF9	 96-106|periderm
A149.HMF9|Node608/99.6/100	11	LUG	A149.HMF9|Node608/99.6/100	A149.HMF9	 36-46|progenitors
A149.HMF9|Node638/82.7/92	11	LUG	A149.HMF9|Node638/82.7/92	A149.HMF9	 14-21|progenitors
A149.HMF9|Node641/91.3/99	34	LUG	A149.HMF9|Node641/91.3/99	A149.HMF9	 84-94|vascular smooth muscle
A149.HMF9|Node643/90.1/100	34	LUG	A149.HMF9|Node643/90.1/100	A149.HMF9	108-118|vascular smooth muscle
A149.HMF9|Node621/0/49	20	LUG	A149.HMF9|Node621/0/49	A149.HMF9	 48-58|retinal ganglion cells
A149.HMF9|Node971/77.4/87	11	LUG	A149.HMF9|Node971/77.4/87	A149.HMF9	 36-46|progenitors
A149.HMF9|Node972/81/100	11	LUG	A149.HMF9|Node972/81/100	A149.HMF9	108-118|periderm
A149.HMF9|Node974/0/12	28	LUG	A149.HMF9|Node974/0/12	A149.HMF9	120|periderm
A149.HMF9|Node978/0/43	28	LUG	A149.HMF9|Node978/0/43	A149.HMF9	 96-106|periderm
A149.HMF9|Node1001/75.9/100	28	LUG	A149.HMF9|Node1001/75.9/100	A149.HMF9	 84-94|periderm
A149.HMF9|Node1016/85/99	28	LUG	A149.HMF9|Node1016/85/99	A149.HMF9	 84-94|periderm
A149.HMF9|Node1028/0/53	28	LUG	A149.HMF9|Node1028/0/53	A149.HMF9	 84-94|periderm
A149.HMF9|Node1044/0/93	28	LUG	A149.HMF9|Node1044/0/93	A149.HMF9	 84-94|periderm
A149.HMF9|Node1045/87.3/95	28	LUG	A149.HMF9|Node1045/87.3/95	A149.HMF9	 84-94|periderm
A149.HMF9|Node1052/0/100	28	LUG	A149.HMF9|Node1052/0/100	A149.HMF9	108-118|periderm
A149.HMF9|Node1034/0/5	28	LUG	A149.HMF9|Node1034/0/5	A149.HMF9	108-118|periderm
A149.HMF9|Node1098/0/85	10	LUG	A149.HMF9|Node1098/0/85	A149.HMF9	108-118|periderm
A149.HMF9|Node1099/83.1/100	27	LUG	A149.HMF9|Node1099/83.1/100	A149.HMF9	 96-106|periderm
A149.HMF9|Node1103/97.6/99	10	Legacy	A149.HMF9|Node1098/0/85	A149.HMF9	108-118|periderm
A149.HMF9|Node1114/92.8/100	11	LUG	A149.HMF9|Node1114/92.8/100	A149.HMF9	 48-58|progenitors
A149.HMF9|Node1117/85.5/100	1	LUG	A149.HMF9|Node1117/85.5/100	A149.HMF9	 60-70|ventral forebrain
A149.HMF9|Node1068/0/62	21	LUG	A149.HMF9|Node1068/0/62	A149.HMF9	 24-34|progenitors
