Symbol	TestNum	SigNum	HarmonicP	SigProp	MR
arhgdig	24	10	0.00659730421419479	0.416666666666667	562.049819855856
zgc:56525	24	11	0.00863821168223156	0.458333333333333	562.571773198763
anxa2a	24	9	0.00533911505857473	0.375	563.584953667147
cyp2ad2	5	4	0.00343785924134635	0.8	565.874544400082
elovl7a	18	10	0.00668980280215043	0.555555555555556	566.833308830736
si:ch1073-340i21.2	7	2	0.00318210348123249	0.285714285714286	567.349098880046
ncf1	12	7	0.0042299654248993	0.583333333333333	567.937496561021
ptpn6	9	6	0.00395576540553047	0.666666666666667	568.687963649663
ndufaf2	22	10	0.00671871476792158	0.454545454545455	568.946394662977
mibp2	24	9	0.00539708315161856	0.375	569.66042516573
cx34.4	4	2	0.00319406246432509	0.5	570.083327242606
aldh8a1	4	4	0.00345199620679575	1	570.401612900945
slc38a5b	24	9	0.00540622763874047	0.375	570.465599313403
gata6	2	2	0.00319864128677078	1	571.44553546248
acaa2	24	10	0.00677402115806362	0.416666666666667	572.8874234961
zgc:175088	24	11	0.00893026387689737	0.458333333333333	573.3332364341
si:ch73-329n5.6	12	8	0.00484088279810173	0.666666666666667	574.317856243387
zgc:162944	24	10	0.00678804508418512	0.416666666666667	574.717321820041
atp1a1a.4	12	9	0.00544686210261408	0.75	574.873899216167
eif3ha	24	10	0.00678999166139666	0.416666666666667	575.239080730786
si:ch211-98n17.5	22	10	0.00679619710842612	0.454545454545455	575.499782797526
zgc:65997	24	9	0.00544954767640418	0.375	575.671781486638
lta4h	15	7	0.00430151762604384	0.466666666666667	576.806726729153
hcls1	18	9	0.00545349858289804	0.5	576.866535690882
prkchb	16	8	0.00485382935607288	0.5	576.93673829979
si:ch211-226h7.3	5	3	0.00337684284370082	0.6	577.871092891832
apoc1	22	8	0.00485838690713926	0.363636363636364	578.502376831764
pkp1b	8	3	0.00337966914755821	0.375	579.0993006385
ponzr10	3	2	0.00324460565018206	0.666666666666667	579.551550770076
gorasp1a	20	10	0.00685837176426417	0.5	580.172388174411
adgrf8	4	2	0.00325027695849282	0.5	580.891556144518
gc	3	2	0.00327141448300245	0.666666666666667	582.228477489722
ptpn13	24	10	0.00687475493940794	0.416666666666667	582.752091373339
prkcdb	24	11	0.00908278020770389	0.458333333333333	583.569190413613
lmo7a	24	10	0.00688943838863964	0.416666666666667	583.780780773057
pdgfra	24	11	0.00909770250992111	0.458333333333333	583.89639491951
lpcat3	20	10	0.00689663288954402	0.5	584.551109827019
ca15c	7	4	0.00353306185609357	0.571428571428571	584.87263570798
mgst2	17	9	0.00553589333170025	0.529411764705882	585.161516164554
cyba	24	10	0.00690155934633122	0.416666666666667	585.320425066476
abracl	24	10	0.00691858800553114	0.416666666666667	586.600375042499
ifngr1	21	10	0.00698424352598597	0.476190476190476	589.151932866217
clint1a	24	10	0.00701230345780733	0.416666666666667	591.94594347795
gna13b	4	2	0.00331934146416685	0.5	592.815316941119
actn4	24	10	0.00705711114198259	0.416666666666667	593.9696961967
cd83	5	4	0.00356535538687224	0.8	594.684790456255
si:dkeyp-11e3.1	14	7	0.00442987299990525	0.5	595.461165820241
coq8aa	24	9	0.00563428362317336	0.375	597.195947742447
zgc:158263	14	7	0.0044638254047081	0.5	599.383016109065
actr2a	24	10	0.0071272215276701	0.416666666666667	599.749947894954
etnppl	3	3	0.00346049215964666	1	600.777829151509
si:ch211-161c3.6	24	10	0.00714888656418712	0.416666666666667	600.999168052669
g6pca.2	6	5	0.00382854033683273	0.833333333333333	601.983388475131
cmah	16	9	0.00568198347688346	0.5625	602.552072438557
rgs2	19	9	0.00569409664469179	0.473684210526316	604.073671003794
si:dkeyp-4c4.1	12	7	0.00450421331628645	0.583333333333333	604.572576288406
cct2.1	24	11	0.00961713472847059	0.458333333333333	606.0470278782
glud1b	24	9	0.00573789802555249	0.375	607.483333104703
rhogb	22	9	0.0057412779293677	0.409090909090909	607.861003848742
tmem97	18	7	0.00452932548226524	0.388888888888889	608.435699149877
sec23b	24	8	0.00504140602732963	0.333333333333333	608.475143288532
zgc:101569	23	9	0.00577637354814156	0.391304347826087	609.745848694356
zgc:163057	5	4	0.00363927280346316	0.8	610.688136449366
cx30.3	14	8	0.00506212983394	0.571428571428571	612.426322099238
zgc:158404	14	7	0.00455126726685244	0.5	612.911902315496
micu2	24	10	0.0073531605316681	0.416666666666667	615.060972587271
smarcd1	24	11	0.00983502514599652	0.458333333333333	615.429118583123
gba2	5	3	0.00353729119868484	0.6	615.960225988659
pcdh20.1	2	2	0.00342755203397602	1	615.970778527683
rdh1	2	2	0.00342755203397602	1	615.970778527683
slc27a2a	2	2	0.00342755203397602	1	615.970778527683
slco1d1	2	2	0.00342755203397602	1	615.970778527683
lgals2a	8	5	0.00393277516101064	0.625	615.974025426397
tsg101b	24	11	0.00984790751714956	0.458333333333333	616.204511505718
faah2a	11	7	0.00457875821509464	0.636363636363636	616.722790238856
si:dkey-31i7.2	9	5	0.00393317146877252	0.555555555555556	616.895453055054
coro1a	7	4	0.00371099564812489	0.571428571428571	618.014562935211
suds3	24	9	0.005876921061082	0.375	619.084000762417
si:dkey-16p6.1.7	6	4	0.00372751898556675	0.666666666666667	621.128006130781
ccdc124	24	9	0.00589376793626407	0.375	621.304273283228
uap1	24	10	0.00744211044513601	0.416666666666667	622.093240599832
gfpt2	16	8	0.00517062175845995	0.5	623.162900051022
mhc2dbb	3	2	0.00344537440954446	0.666666666666667	623.498195666996
suclg1	24	9	0.00592139223383181	0.375	624.61988440971
prps1a	24	9	0.00592419882953257	0.375	625.354299577448
gm2a	24	9	0.00593034940373862	0.375	626.087853260227
meaf6	24	9	0.00593524523491988	0.375	626.820548482578
atp5mc3b	24	10	0.00751421076847985	0.416666666666667	627.136348811006
cyb5a	24	9	0.00593762082355492	0.375	627.186575111426
si:dkey-92i15.4	4	3	0.00358417863814903	0.75	627.389034013187
si:dkey-33i11.9	24	10	0.00751630158921255	0.416666666666667	628.092349897688
decr2	17	9	0.00597238123896899	0.529411764705882	630.107133747905
adh8b	18	9	0.00598401147117267	0.5	631.562348466088
cpox	6	3	0.00361200409623082	0.5	631.90268238076
irf2	24	10	0.00760282367511546	0.416666666666667	633.561362458286
rhcga	16	10	0.00764064597248408	0.625	635.688603012513
si:ch211-107o10.3	24	10	0.0076493588202888	0.416666666666667	635.924523823386
ENSDARG00000091625	7	3	0.00361786644970302	0.428571428571429	636.38431784575
dspa	24	10	0.00765085832153598	0.416666666666667	636.63176169588
zgc:92606	24	10	0.00768176106428538	0.416666666666667	638.278935889318
cyp1b1	7	4	0.00381105444341774	0.571428571428571	638.484142324616
tmsb1	24	10	0.00769156943326269	0.416666666666667	639.921870231046
prxl2b	16	7	0.00475726335628987	0.4375	640.331945165943
erbb3a	18	8	0.00529367139840831	0.444444444444444	640.343657733877
uqcrc2a	24	10	0.00769903730607309	0.416666666666667	640.858798800485
rplp2	24	9	0.00603626843480532	0.375	641.656450135117
cdh17	2	1	0.00338313749888571	0.5	643.45862337838
ugt2a5	2	1	0.00338313749888571	0.5	643.45862337838
pltp	6	3	0.00366954363623242	0.5	644.152155938331
mdh1aa	24	9	0.00608408517363653	0.375	645.223217189214
acat2	2	1	0.00342706266043406	0.5	647.51833950862
caspbl	2	1	0.00342706266043406	0.5	647.51833950862
sb:cb37	2	1	0.00342706266043406	0.5	647.51833950862
esrp2	20	9	0.00611552080522514	0.45	648.416532793543
sdr16c5b	23	10	0.00780714432143531	0.434782608695652	648.536814683638
lpin2	24	10	0.00781174702517851	0.416666666666667	649.461315245181
cct3	24	10	0.00782548392985818	0.416666666666667	650.384501660364
tppp3	7	4	0.00390892929347919	0.571428571428571	650.45676259072
zgc:85932	12	4	0.00390979477440801	0.333333333333333	652.430839246583
wu:fb18f06	24	10	0.0078552928792048	0.416666666666667	652.686754883229
CABZ01039859.1	14	8	0.00539784955245599	0.571428571428571	653.394214850422
nr4a1	24	9	0.00615435897333825	0.375	654.055043555204
sypl2b	13	6	0.00440868687265797	0.461538461538462	654.481474145755
c1galt1b	21	9	0.00615781516189006	0.428571428571429	654.756443267266
vps37c	24	10	0.00792141727337558	0.416666666666667	657.267069006199
dsc2l	22	8	0.00543261082533009	0.363636363636364	657.992401171928
baiap2l1a	20	10	0.00795752029003003	0.5	659.317829275077
dspb	18	8	0.00544849075121492	0.444444444444444	659.36560419846
dnajc5gb	21	10	0.00796268379778896	0.476190476190476	660.227233609763
rell1	23	9	0.00620038826611598	0.391304347826087	660.340821091654
aqp1a.1	12	5	0.00410381586687085	0.416666666666667	661.331989245946
si:ch211-260e23.9	24	8	0.0054839410960004	0.333333333333333	663.922435228694
irgq1	5	3	0.00377870242840848	0.6	664.778910616154
si:dkey-286j15.3	22	8	0.00548867850820728	0.363636363636364	664.830053472314
marveld2b	13	7	0.00487482202029628	0.538461538461538	667.795627419048
pnp4b	8	4	0.00399344363949477	0.5	668.013472918024
tfdp2	20	9	0.0062904041374537	0.45	668.629942494352
nipsnap3a	13	8	0.00552132322219901	0.615384615384615	668.899095529363
zgc:123217	12	7	0.00489262983811105	0.583333333333333	669.547608464103
si:ch211-136m16.8	9	7	0.00489699127474876	0.777777777777778	670.130584289361
si:dkey-19a16.4	14	7	0.00490257732393577	0.5	670.713053399142
plcd1a	19	9	0.00632938435099538	0.473684210526316	671.028315348913
il1b	4	1	0.00348980321520728	0.25	671.361303621232
kdm4aa	23	9	0.00636447364997951	0.391304347826087	673.758858939903
ENSDARG00000099908	4	1	0.00350587717402448	0.25	673.958455692931
mcfd2	24	10	0.00812177702874417	0.416666666666667	674.388612003495
dazap1	18	9	0.00637138577905218	0.5	674.439767510784
ENSDARG00000019081	24	7	0.00495681577591797	0.291666666666667	674.77625921486
rhcgl1	15	9	0.00638760805031196	0.6	675.799526486961
si:ch211-153b23.5	24	10	0.00814225973740633	0.416666666666667	675.943784644847
epn2	24	10	0.0081445524631188	0.416666666666667	676.165660175079
tfr1a	6	3	0.00384909529345792	0.5	676.43329308957
arid3c	18	7	0.00497717076229055	0.388888888888889	677.087143579023
ccdc126	8	6	0.00455706781487702	0.75	678.106186374966
casp6b.1	9	3	0.00385493310453685	0.333333333333333	678.530765698948
aqr	16	6	0.00455957852950789	0.375	678.809251557461
slc25a48	6	3	0.00386707042715029	0.5	679.577074363166
adka	24	8	0.0056174998182094	0.333333333333333	680.074260650997
ino80e.1	13	6	0.0045621446972007	0.461538461538462	680.213201871296
tead3b	18	9	0.00644377568869072	0.5	680.537287736682
si:ch211-133l5.7	5	2	0.00371851290842138	0.4	680.72755196187
alad	11	5	0.00421146658025967	0.454545454545455	680.799529964585
sec14l8	3	2	0.00372268033194501	0.666666666666667	681.868755700098
slc25a20	24	9	0.0064507088501688	0.375	681.884887646001
chmp4c	22	10	0.00823798511196642	0.454545454545455	682.129020054124
si:ch211-213a13.2.1	6	5	0.00422222514880135	0.833333333333333	682.466116375018
baiap2l1b	6	3	0.00390966153313439	0.5	684.784637678154
rel	22	10	0.0082829458920132	0.454545454545455	684.981751581748
mindy1	24	9	0.00649746032593303	0.375	685.242292915433
tm9sf1	21	10	0.00831717851747971	0.476190476190476	687.168101704379
zgc:110843	14	7	0.00500844703300748	0.5	688.525235557855
rhov	22	9	0.00653091329808628	0.409090909090909	689.249591947649
si:ch211-153b23.3	4	1	0.00354939560109239	0.25	689.335912309811
hpdb	23	9	0.00656753331741019	0.391304347826087	693.233726819462
eps8l1a	22	10	0.0084080864485581	0.454545454545455	693.253200497481
zgc:153911	23	9	0.00657528992588282	0.391304347826087	693.56470498433
fat2	20	10	0.00843175433762552	0.5	694.550214167414
pllp	13	6	0.00469218417728579	0.461538461538462	695.469625504953
zgc:77439	24	9	0.00661438832619156	0.375	696.206865809294
si:ch73-50f9.4	8	5	0.00430808417616895	0.625	698.100279329553
s100u	24	10	0.00848211613237883	0.416666666666667	698.426803609369
si:dkey-18p12.4	6	5	0.00430868866039778	0.833333333333333	699.725660527038
zgc:194930	3	2	0.00379595993274716	0.666666666666667	699.874988837292
ano9a	12	6	0.00471300660911645	0.5	700.254239544467
elf1	24	10	0.00852045461591279	0.416666666666667	700.785273817879
ndufa6	24	8	0.00580471182155781	0.333333333333333	701.461331792423
si:dkey-188i13.6	2	1	0.003617393881631	0.5	703.136544349673
zgc:64051	2	1	0.003617393881631	0.5	703.136544349673
sat1a.1	24	8	0.00583952534889788	0.333333333333333	704.463625746568
si:ch211-207d6.2	16	7	0.0051402912602846	0.4375	704.780816992063
si:dkey-25e12.3	23	8	0.00586273426331904	0.347826086956522	705.319076730525
cnp	24	9	0.00674102719735189	0.375	706.351895304316
atox1	24	10	0.00867091184998268	0.416666666666667	706.965345685345
badb	23	8	0.00586573328286915	0.347826086956522	707.45317866273
sarnp	24	10	0.00869564969268552	0.416666666666667	708.237248385031
zgc:113625	12	8	0.00587179736498296	0.666666666666667	708.305019041938
niban1a	16	9	0.0067810662653243	0.5625	709.270047302154
abhd14b	13	6	0.00477188758575845	0.461538461538462	709.72670796582
ppiab	24	9	0.00678591426213892	0.375	710.240100247796
zgc:113229	10	6	0.00477709924680333	0.6	710.398479728103
si:ch211-219a4.3	22	10	0.00881985304982337	0.454545454545455	712.881476824865
btbd10b	24	9	0.00681083846672589	0.375	713.142342032781
tmem205	7	6	0.00479860219282564	0.857142857142857	713.747854637757
lipia	18	9	0.0068229205069316	0.5	714.42844288284
gabarapa	24	9	0.00682295619142655	0.375	714.749606505663
si:ch211-149a19.3	14	8	0.00592301283373309	0.571428571428571	716.346982962866
zgc:136892	14	7	0.00520971618984637	0.5	716.86679376297
zgc:162396	14	6	0.00482112899917934	0.428571428571429	718.410746022079
si:ch211-157j23.2.1	5	2	0.0039133728493613	0.4	718.512352016303
zgc:153704	24	10	0.00893483812347184	0.416666666666667	718.748913042656
dbnla	22	10	0.00896631606544015	0.454545454545455	720.208303201234
trim35-28	24	10	0.00899014512334668	0.416666666666667	721.248916810279
CABZ01046954.1	11	6	0.00484421506187892	0.545454545454545	723.043567152077
ENSDARG00000070601	16	8	0.00599312752796869	0.5	724.299661742293
mvp	24	9	0.00691297668840381	0.375	724.635080575044
tmem144a	6	3	0.00400931682600543	0.5	725.099993104399
si:ch211-153b23.4	9	5	0.00447197319611578	0.555555555555556	725.236513145884
dcaf11	23	10	0.00901524215514966	0.434782608695652	726.42962494656
mgat3a	2	1	0.00374823609110215	0.5	727.558245091072
prkcda	5	3	0.00402584003913816	0.6	728.033653068318
ublcp1	2	1	0.003755805213224	0.5	728.757847299087
serpina1	7	3	0.00403364025160176	0.428571428571429	729.982876511497
ctsc	24	10	0.00906530810325433	0.416666666666667	730.342385460409
cdh26.2	9	5	0.00451008756734007	0.555555555555556	730.698296152386
fermt1	11	8	0.00600390723561019	0.727272727272727	731.341917299973
dad1	24	10	0.00913287868618031	0.416666666666667	733.825592358293
cant1a	18	9	0.00704779319494103	0.5	734.387499893619
cd2ap	24	10	0.00915588553322766	0.416666666666667	735.255057786072
lad1	9	6	0.00486447358733158	0.666666666666667	736.11955550712
styk1a	10	5	0.00453888714342156	0.5	736.890765310572
si:ch73-74h11.1	16	9	0.00706519641830997	0.5625	737.505932179532
dhrs11a	14	7	0.00535754127730359	0.5	739.391641824547
prg4b	7	3	0.00411967917120681	0.428571428571429	741.570630486402
ENSDARG00000076223	24	8	0.00609990513979495	0.333333333333333	741.98315344757
pah	7	3	0.00412131235389931	0.428571428571429	743.484364327859
adssl	24	8	0.00611884952239092	0.333333333333333	743.606750910722
tcp1	24	10	0.00930559504179002	0.416666666666667	744.177398205562
mapkapk2a	24	10	0.00931056598350315	0.416666666666667	744.781847254617
glrx	24	8	0.00613035091556997	0.333333333333333	745.631276168053
fut9b	14	6	0.00495925437556768	0.428571428571429	746.415433924031
zgc:162816	3	3	0.00413635934681058	1	747.297129661288
trpm4b.2	18	9	0.00719986880376219	0.5	747.397484609093
btr01	10	7	0.00542610522107081	0.7	748.316109675584
ctss2.2	19	9	0.0072215037902916	0.473684210526316	748.62473910498
igsf9a	6	3	0.00415057945709441	0.5	750.143986178654
sgpl1	24	9	0.00724380597874106	0.375	750.767607186139
si:dkeyp-1h4.6	19	9	0.00724479962875592	0.473684210526316	751.073232115218
xiap	24	9	0.00724665560188454	0.375	751.378732730705
atp5if1a	24	9	0.00726871923575993	0.375	754.426934831995
rabac1	24	10	0.00954877917655125	0.416666666666667	755.38069872085
pnpla3	4	3	0.00418807972858474	0.75	755.805530543406
slmapa	24	9	0.00727882407953862	0.375	756.249958677685
pof1b	24	9	0.00728857073824763	0.375	756.553368904005
pycard	24	10	0.00957041517220836	0.416666666666667	757.363849150459
slc35b4	13	5	0.00467772041132205	0.384615384615385	758.166208690416
evpla	22	9	0.00730682273176278	0.409090909090909	758.37128110181
zgc:101663	17	8	0.00624149295172383	0.470588235294118	759.254897909786
zgc:194007	15	7	0.0055127333821786	0.466666666666667	759.709813020735
agxta	4	3	0.00420933449685923	0.75	760.49128857601
gna14	16	7	0.00551864556017933	0.4375	760.73714251376
ak1	24	8	0.00626155119981137	0.333333333333333	761.633770259696
pmp22a	24	10	0.00966095822774267	0.416666666666667	761.708605701682
si:dkey-111e8.5	6	3	0.00422195599462713	0.5	762.357527673204
stat1b	9	4	0.00442863098460897	0.444444444444444	762.411962130711
zyg11	24	9	0.00738589532433008	0.375	764.699941153391
bcl6aa	5	3	0.00423880265433239	0.6	767.929033179499
si:ch211-15d5.12	8	4	0.00445563544108802	0.5	768.292912891952
hgd	24	8	0.00633644969004045	0.333333333333333	769.901941808176
slc38a6	2	1	0.00395615857605826	0.5	770.700979628286
cldnh	23	9	0.00748058724586294	0.391304347826087	772.463591375024
si:dkey-69o16.5	14	9	0.0074834235771593	0.642857142857143	772.760635643405
anpepa	2	1	0.00397162555348648	0.5	772.964423502143
si:dkey-42l23.7	6	3	0.0042719833571478	0.5	773.46040622646
fdx1	24	9	0.0074943712374135	0.375	773.651084145818
lgmn	24	8	0.00638303158366583	0.333333333333333	773.808115749635
h6pd	18	8	0.00639474239802831	0.444444444444444	774.976128664619
aldh1l1	20	9	0.00750456054120529	0.45	775.428913569774
rnf213b	2	1	0.00399003387645829	0.5	776.347216134636
ak5l	10	8	0.00642721081234805	0.8	777.69467016304
pld2	20	7	0.00563340424846633	0.35	778.495985859914
scinlb	22	8	0.00643946708371628	0.363636363636364	778.856854627344
apoa4a	1	1	0.003999000999001	1	779.715332669558
arl13a	1	1	0.003999000999001	1	779.715332669558
bco1l	1	1	0.003999000999001	1	779.715332669558
cox6a2	1	1	0.003999000999001	1	779.715332669558
il6r	1	1	0.003999000999001	1	779.715332669558
isg15	1	1	0.003999000999001	1	779.715332669558
myo7bb	1	1	0.003999000999001	1	779.715332669558
nelfa	1	1	0.003999000999001	1	779.715332669558
oxgr1a.1	1	1	0.003999000999001	1	779.715332669558
pdzk1	1	1	0.003999000999001	1	779.715332669558
pipox	1	1	0.003999000999001	1	779.715332669558
pole2	1	1	0.003999000999001	1	779.715332669558
ppp1r3cb	1	1	0.003999000999001	1	779.715332669558
psmb12	1	1	0.003999000999001	1	779.715332669558
si:cabz01074946.1	1	1	0.003999000999001	1	779.715332669558
si:ch211-209n20.1	1	1	0.003999000999001	1	779.715332669558
tnfsf10l4	1	1	0.003999000999001	1	779.715332669558
zgc:158258	1	1	0.003999000999001	1	779.715332669558
zmp:0000000912	1	1	0.003999000999001	1	779.715332669558
pcbp2	24	9	0.00758904537458188	0.375	781.619472633583
nupr1b	24	8	0.00645567727296931	0.333333333333333	781.947568574773
acox1	24	8	0.00649647560163595	0.333333333333333	785.026114215317
acp6	6	2	0.00415202168221801	0.333333333333333	785.706688274957
slc25a51b	17	8	0.00649867046326869	0.470588235294118	785.793866099755
rilpl2	22	9	0.00765011262571829	0.409090909090909	786.886904199072
slc27a4	12	7	0.00571782580906601	0.583333333333333	789.45424186586
ENSDARG00000102929	9	5	0.00484587186189206	0.555555555555556	789.724002421099
cant1b	15	7	0.00572399577451559	0.466666666666667	790.936786348947
gda	4	3	0.00436248047371342	0.75	791.619226648772
tspan35	4	2	0.00419837279156429	0.5	792.60330556969
ltb4r	2	2	0.00419884112689868	1	793.583643984678
dhtkd1	11	4	0.00459473326395581	0.363636363636364	793.813580130751
tuft1b	12	6	0.00521649448105596	0.5	794.699943374856
ppp1r14bb	24	8	0.00657562897370984	0.333333333333333	795.328234127269
ckmt1	15	8	0.00657745557622144	0.533333333333333	795.707232592491
si:ch211-217k17.9	16	7	0.00577809167084505	0.4375	796.349169648591
ppiaa	24	8	0.00657901484187657	0.333333333333333	796.464688482798
hunk	14	7	0.00580256880278254	0.5	797.818901756533
dhrs1	24	7	0.00582265218690784	0.291666666666667	799.285931316197
aqp8a.2	3	2	0.00422241409307256	0.666666666666667	799.440429300395
CR589947.1	3	2	0.00422479360282539	0.666666666666667	800.412393707144
si:ch211-66k16.27	20	8	0.00664404526533601	0.4	800.617886385259
si:ch211-139n6.3	10	7	0.00583683835366642	0.7	801.237792418705
col6a2	17	8	0.00665096282718709	0.470588235294118	801.370700737181
pard3ba.1	16	8	0.00665126163949279	0.5	801.746842837563
si:dkey-182g1.10	14	7	0.00586139580264555	0.5	802.211942070174
six4a	3	2	0.00423366585282576	0.666666666666667	802.352790236315
si:dkey-184p9.7	16	8	0.00666910705917867	0.5	802.874211816521
arpc5b	24	9	0.00782773479384358	0.375	805.051551144397
cx35.4	17	9	0.0078326762387648	0.529411764705882	805.621499216599
bckdhbl	15	6	0.00529606320615156	0.4	806.023572856278
edem1	24	9	0.00784882160698826	0.375	807.04460843252
tradd	24	9	0.00786308872611259	0.375	807.613149967235
cyb5r2	12	6	0.00530276188072427	0.5	807.797004203407
hsd20b2	21	7	0.00587734848279106	0.333333333333333	808.032177577106
zgc:162698	24	8	0.00673807604324569	0.333333333333333	808.860309324175
irf7	24	9	0.00787857315468079	0.375	809.599901185765
cox7b	24	9	0.00789000506346087	0.375	810.166649523418
si:ch211-175m2.4	9	4	0.004709345213137	0.444444444444444	810.645421870746
cry5	20	8	0.00678404284158785	0.4	813.691587765291
frmd4ba	24	9	0.00795523600148104	0.375	814.968097535112
ENSDARG00000086753	24	8	0.00680889516845266	0.333333333333333	817.019583608618
si:ch211-106e7.2	3	2	0.00430847924518775	0.666666666666667	817.71021761991
aldh3b1	19	9	0.00797444134480388	0.473684210526316	818.340393723785
pin1	24	9	0.00799145097536339	0.375	819.461408487306
pcdh20	16	8	0.0068279013780832	0.5	819.966462728812
hmgn6	24	9	0.00799753973972597	0.375	820.860524084329
swap70a	9	4	0.00475496191518636	0.444444444444444	820.892197550933
eps8l1b	22	8	0.0068541944518315	0.363636363636364	821.435937855168
zgc:136439	7	3	0.00453720819023176	0.428571428571429	822.432975992573
tent5c	6	4	0.00477089676415577	0.666666666666667	823.23872600844
stat4	4	2	0.00434580787630815	0.5	823.395409265803
lect2l	8	4	0.00477867389510167	0.5	826.357065680448
pno1	24	9	0.00802917433298646	0.375	826.988512616711
mob1bb	24	8	0.0068880438029808	0.333333333333333	827.287737126569
phyhd1	24	9	0.00804395767261401	0.375	827.820632746007
tktb	24	9	0.00806969454999623	0.375	828.928826860304
slc43a2b	17	8	0.00689906222651391	0.470588235294118	829.471518498375
ENSDARG00000104631	6	4	0.00479871804715727	0.666666666666667	830.23851994472
si:ch211-212g7.6	21	8	0.00691388641429144	0.380952380952381	830.924184267133
irf1a	6	2	0.00439153519564281	0.333333333333333	831.850347117797
cyp2n13	10	5	0.00502320703897611	0.5	832.442190185
ebp	6	2	0.0044034190677171	0.333333333333333	833.717578080251
tead3a	5	1	0.00417569011500501	0.2	835.942581760255
snd1	24	9	0.00817890329326033	0.375	838.563056663004
hmgb3b	24	8	0.00702510240004766	0.333333333333333	839.946426863047
poglut1	8	3	0.00462563091364913	0.375	840.379081129463
sftpbb	3	2	0.00443007881655815	0.666666666666667	841.145052889215
cox7c	24	8	0.00704743529291881	0.333333333333333	841.381007629718
si:dkey-6n21.12	21	5	0.00507205542167559	0.238095238095238	841.940615483064
fn1b	18	6	0.00552572680448066	0.333333333333333	842.482047286469
fbn2b	2	2	0.00444343310736116	1	843.913502676667
gna15.1	13	4	0.00485828448763387	0.307692307692308	844.063978617735
rps4x	24	9	0.00824823281572846	0.375	844.562608691623
acat1	24	8	0.00706027840525514	0.333333333333333	844.599905280601
si:dkeyp-82b4.2	13	7	0.00611208844829125	0.538461538461538	844.886974689514
si:dkey-106l3.7	15	8	0.00706871678190188	0.533333333333333	845.670148462153
zmp:0000000991	16	6	0.00556844038887886	0.375	846.436057833077
rbp2a	20	8	0.00707324267494381	0.4	846.739038901597
insig1	24	8	0.00709064894641696	0.333333333333333	848.517530755847
tuba8l4	24	9	0.00833024747502142	0.375	850.519841038409
atp5f1d	24	9	0.00833460765827748	0.375	851.328961095533
mxi1	24	8	0.00713634193054847	0.333333333333333	851.355389951811
ngly1	13	6	0.00559404264563565	0.461538461538462	851.492806781126
ces2a	3	2	0.00449878243828935	0.666666666666667	852.164890147441
mrtfab	24	9	0.00835995329921723	0.375	853.751720349658
si:ch211-197e7.1	10	6	0.00561134597544588	0.6	854.847354794995
gramd1c	17	9	0.00837699787737973	0.529411764705882	855.363080802533
akr7a3	22	8	0.00719272325935388	0.363636363636364	855.594530136793
stap2b	18	9	0.00838801013701227	0.5	855.631345849368
il20ra	15	7	0.00616762648276401	0.466666666666667	856.363824551224
cox5ab	24	9	0.00840955946284496	0.375	857.774445877236
slc12a7a	23	8	0.00722653204996145	0.347826086956522	858.408993429123
casp7	20	7	0.0061800261946296	0.35	858.640786359465
tspan37	18	7	0.00618134901592824	0.388888888888889	859.09545453343
arg2	24	9	0.00845917629187038	0.375	861.512042864173
ddt	24	8	0.00724703512380173	0.333333333333333	861.564275025375
pa2g4a	24	8	0.00726002558339436	0.333333333333333	862.962919249721
aldoaa	24	9	0.00847669039026059	0.375	863.108915490971
rarres3l	20	7	0.00623348486133001	0.35	863.628971260228
si:ch211-245h14.1	11	6	0.00565026555020701	0.545454545454545	863.729124205037
zfand5a	24	8	0.00726911691568733	0.333333333333333	865.056645544094
bcl10	21	8	0.00729479015028549	0.380952380952381	867.492939452535
ap1m2	21	9	0.0085494992265895	0.428571428571429	867.617427210865
ftr86	13	7	0.00626426055987946	0.538461538461538	868.138813784984
hsd17b14	23	7	0.00627170278994161	0.304347826086957	868.58851017038
gstz1	24	8	0.00732848918066437	0.333333333333333	870.61529965881
ptges3b	24	9	0.00868286946754913	0.375	875.254820038142
nfe2l2b	11	5	0.00527334660885412	0.454545454545455	875.671171159585
tat	17	7	0.00633359780904782	0.411764705882353	875.752248070195
rhpn2	24	8	0.00738185571051755	0.333333333333333	875.794496443087
aprt	16	8	0.00738219989846873	0.5	876.138687651675
ggh	24	9	0.00870278483021564	0.375	876.303029779083
asl	6	2	0.00460514896681018	0.333333333333333	876.453079177659
ammecr1	24	9	0.00871501316020197	0.375	877.349987177295
rcl1	24	7	0.00635976138212924	0.291666666666667	877.978929132129
samd10a	2	2	0.00461409591868434	1	878.225483574691
gnai2b	15	6	0.00576566343488607	0.4	878.513517255142
gmppab	14	6	0.00577737614207141	0.428571428571429	879.598772168311
fas	5	3	0.00483333136728021	0.6	880.02556781039
rabggta	4	2	0.00465595306582706	0.5	882.640923592375
slc22a18	18	7	0.00640280212235451	0.388888888888889	882.857859454171
nfu1	24	8	0.00746229887945749	0.333333333333333	884.018099362225
acy1	22	9	0.00883986767320492	0.409090909090909	884.12499116358
ugdh	15	7	0.00642563646202289	0.466666666666667	884.625344425537
tmem54a	22	9	0.00884855489420664	0.409090909090909	884.903384556755
tmem184a	20	9	0.00886706862426148	0.45	885.681093848119
capn2l	18	9	0.00886716282772382	0.5	885.940178567379
cldn23a	20	8	0.00751498972831198	0.4	889.458262089908
